,id,период,минут,вероятность,прибыль,выручка,покупательская_активность,тип_сервиса,разрешить_сообщать,маркет_актив_6_мес,маркет_актив_тек_мес,длительность,акционные_покупки,популярная_категория,средний_просмотр_категорий_за_визит,неоплаченные_продукты_штук_квартал,ошибка_сервиса,страниц_за_визит
497,215514,предыдущий_месяц,6,1.0,5.0,5994.0,Снизилась,премиум,да,1.5,4,475,0.21,Косметика и аксессуары,2,3,8,3
498,215515,текущий_месяц,13,1.0,2.84,4067.9,Снизилась,стандарт,нет,4.0,3,509,0.94,Косметика и аксессуары,2,6,4,6
499,215515,предыдущий_месяц,7,1.0,2.84,4395.5,Снизилась,стандарт,нет,4.0,3,509,0.94,Косметика и аксессуары,2,6,4,6
500,215515,предыдущий_месяц,7,1.0,2.84,4442.0,Снизилась,стандарт,нет,4.0,3,509,0.94,Косметика и аксессуары,2,6,4,6
501,215516,текущий_месяц,11,0.62,2.77,5142.2,Снизилась,стандарт,нет,4.4,4,252,0.98,Косметика и аксессуары,3,4,2,1
502,215516,предыдущий_месяц,9,0.62,2.77,5208.5,Снизилась,стандарт,нет,4.4,4,252,0.98,Косметика и аксессуары,3,4,2,1
503,215516,предыдущий_месяц,9,0.62,2.77,4328.0,Снизилась,стандарт,нет,4.4,4,252,0.98,Косметика и аксессуары,3,4,2,1
504,215517,текущий_месяц,8,1.0,4.65,6612.4,Снизилась,премиум,нет,4.0,3,820,0.32,Косметика и аксессуары,4,4,2,5
505,215517,предыдущий_месяц,11,1.0,4.65,4718.0,Снизилась,премиум,нет,4.0,3,820,0.32,Косметика и аксессуары,4,4,2,5
506,215517,предыдущий_месяц,11,1.0,4.65,6036.5,Снизилась,премиум,нет,4.0,3,820,0.32,Косметика и аксессуары,4,4,2,5
507,215518,текущий_месяц,6,1.0,3.52,5237.9,Снизилась,премиум,да,3.4,5,744,0.28,Товары для детей,3,2,2,6
508,215518,предыдущий_месяц,6,1.0,3.52,4156.0,Снизилась,премиум,да,3.4,5,744,0.28,Товары для детей,3,2,2,6
509,215518,предыдущий_месяц,6,1.0,3.52,4987.0,Снизилась,премиум,да,3.4,5,744,0.28,Товары для детей,3,2,2,6
510,215519,текущий_месяц,8,1.0,5.56,4283.2,Снизилась,премиум,да,3.1,5,824,0.94,Товары для детей,2,2,4,4
511,215519,предыдущий_месяц,8,1.0,5.56,4802.0,Снизилась,премиум,да,3.1,5,824,0.94,Товары для детей,2,2,4,4
512,215519,предыдущий_месяц,8,1.0,5.56,3680.0,Снизилась,премиум,да,3.1,5,824,0.94,Товары для детей,2,2,4,4
513,215520,текущий_месяц,14,1.0,3.44,5585.6,Снизилась,стандарт,нет,4.1,3,511,0.3,Кухонная посуда,2,6,4,6
514,215520,предыдущий_месяц,11,1.0,3.44,4102.0,Снизилась,стандарт,нет,4.1,3,511,0.3,Кухонная посуда,2,6,4,6
515,215520,предыдущий_месяц,11,1.0,3.44,4601.5,Снизилась,стандарт,нет,4.1,3,511,0.3,Кухонная посуда,2,6,4,6
516,215521,предыдущий_месяц,11,0.97,3.58,4265.0,Снизилась,премиум,нет,1.5,3,541,0.9,Товары для детей,2,4,4,5
517,215521,предыдущий_месяц,11,0.97,3.58,4045.0,Снизилась,премиум,нет,1.5,3,541,0.9,Товары для детей,2,4,4,5
518,215521,текущий_месяц,13,0.97,3.58,4650.8,Снизилась,премиум,нет,1.5,3,541,0.9,Товары для детей,2,4,4,5
519,215522,предыдущий_месяц,11,1.0,2.92,5039.0,Снизилась,премиум,да,2.9,3,1079,0.3,Товары для детей,4,5,5,9
520,215522,предыдущий_месяц,11,1.0,2.92,3619.0,Снизилась,премиум,да,2.9,3,1079,0.3,Товары для детей,4,5,5,9
521,215522,текущий_месяц,11,1.0,2.92,4595.3,Снизилась,премиум,да,2.9,3,1079,0.3,Товары для детей,4,5,5,9
522,215523,предыдущий_месяц,14,0.97,4.62,4827.0,Снизилась,премиум,да,3.5,4,900,0.4,Кухонная посуда,2,3,9,6
523,215523,предыдущий_месяц,14,0.97,4.62,5740.5,Снизилась,премиум,да,3.5,4,900,0.4,Кухонная посуда,2,3,9,6
524,215523,текущий_месяц,13,0.97,4.62,6407.4,Снизилась,премиум,да,3.5,4,900,0.4,Кухонная посуда,2,3,9,6
525,215524,предыдущий_месяц,12,0.9,4.97,4508.0,Снизилась,стандарт,да,3.0,3,474,0.23,Техника для красоты и здоровья,1,10,4,2
526,215524,предыдущий_месяц,12,0.9,4.97,3836.0,Снизилась,стандарт,да,3.0,3,474,0.23,Техника для красоты и здоровья,1,10,4,2
527,215524,текущий_месяц,11,0.9,4.97,4240.3,Снизилась,стандарт,да,3.0,3,474,0.23,Техника для красоты и здоровья,1,10,4,2
528,215525,предыдущий_месяц,9,0.9,4.55,4639.0,Снизилась,стандарт,да,3.0,4,558,0.32,Товары для детей,1,2,4,1
529,215525,предыдущий_месяц,9,0.9,4.55,4769.5,Снизилась,стандарт,да,3.0,4,558,0.32,Товары для детей,1,2,4,1
530,215525,текущий_месяц,10,0.9,4.55,4984.0,Снизилась,стандарт,да,3.0,4,558,0.32,Товары для детей,1,2,4,1
531,215526,предыдущий_месяц,13,1.0,4.25,4508.0,Снизилась,стандарт,да,3.1,4,572,0.29,Домашний текстиль,1,8,8,5
532,215526,предыдущий_месяц,13,1.0,4.25,5880.5,Снизилась,стандарт,да,3.1,4,572,0.29,Домашний текстиль,1,8,8,5
533,215526,текущий_месяц,12,1.0,4.25,6713.8,Снизилась,стандарт,да,3.1,4,572,0.29,Домашний текстиль,1,8,8,5
534,215527,предыдущий_месяц,8,1.0,4.67,4472.0,Снизилась,премиум,да,4.1,5,957,0.94,Товары для детей,3,0,5,4
535,215527,предыдущий_месяц,8,1.0,4.67,3229.0,Снизилась,премиум,да,4.1,5,957,0.94,Товары для детей,3,0,5,4
536,215527,текущий_месяц,8,1.0,4.67,3849.1,Снизилась,премиум,да,4.1,5,957,0.94,Товары для детей,3,0,5,4
537,215528,предыдущий_месяц,8,0.62,3.33,5270.0,Снизилась,стандарт,да,4.4,4,773,0.98,Мелкая бытовая техника и электроника,3,3,8,6
538,215528,предыдущий_месяц,8,0.62,3.33,4502.0,Снизилась,стандарт,да,4.4,4,773,0.98,Мелкая бытовая техника и электроника,3,3,8,6
539,215528,текущий_месяц,8,0.62,3.33,6103.3,Снизилась,стандарт,да,4.4,4,773,0.98,Мелкая бытовая техника и электроника,3,3,8,6
540,215529,предыдущий_месяц,10,0.9,2.94,3111.0,Снизилась,стандарт,нет,3.5,5,717,0.35,Товары для детей,2,6,7,3
541,215529,предыдущий_месяц,10,0.9,2.94,4449.0,Снизилась,стандарт,нет,3.5,5,717,0.35,Товары для детей,2,6,7,3
542,215529,текущий_месяц,9,0.9,2.94,3267.0,Снизилась,стандарт,нет,3.5,5,717,0.35,Товары для детей,2,6,7,3
543,215530,предыдущий_месяц,9,0.9,1.06,5043.0,Снизилась,стандарт,да,3.9,5,508,0.4,Домашний текстиль,1,6,3,3
544,215530,предыдущий_месяц,9,0.9,1.06,4374.0,Снизилась,стандарт,да,3.9,5,508,0.4,Домашний текстиль,1,6,3,3
545,215530,текущий_месяц,10,0.9,1.06,5391.4,Снизилась,стандарт,да,3.9,5,508,0.4,Домашний текстиль,1,6,3,3
546,215531,предыдущий_месяц,13,1.0,2.45,5518.0,Снизилась,стандарт,да,4.2,4,184,0.34,Кухонная посуда,1,6,4,2
547,215531,предыдущий_месяц,13,1.0,2.45,4579.0,Снизилась,стандарт,да,4.2,4,184,0.34,Кухонная посуда,1,6,4,2
548,215531,текущий_месяц,13,1.0,2.45,6061.4,Снизилась,стандарт,да,4.2,4,184,0.34,Кухонная посуда,1,6,4,2
549,215532,текущий_месяц,9,0.62,4.86,4422.7,Снизилась,стандарт,да,4.1,4,828,0.35,Товары для детей,3,4,4,7
550,215532,предыдущий_месяц,7,0.62,4.86,4212.0,Снизилась,стандарт,да,4.1,4,828,0.35,Товары для детей,3,4,4,7
551,215532,предыдущий_месяц,7,0.62,4.86,3871.5,Снизилась,стандарт,да,4.1,4,828,0.35,Товары для детей,3,4,4,7
552,215533,текущий_месяц,6,0.62,5.05,5435.2,Снизилась,стандарт,да,4.2,4,944,0.35,Домашний текстиль,2,0,5,7
553,215533,предыдущий_месяц,10,0.62,5.05,4813.0,Снизилась,стандарт,да,4.2,4,944,0.35,Домашний текстиль,2,0,5,7
554,215533,предыдущий_месяц,10,0.62,5.05,4468.0,Снизилась,стандарт,да,4.2,4,944,0.35,Домашний текстиль,2,0,5,7
555,215534,предыдущий_месяц,13,1.0,3.2,4669.0,Снизилась,премиум,нет,4.0,4,419,0.93,Товары для детей,1,9,3,3
556,215534,предыдущий_месяц,13,1.0,3.2,3652.0,Снизилась,премиум,нет,4.0,4,419,0.93,Товары для детей,1,9,3,3
557,215534,текущий_месяц,10,1.0,3.2,3856.1,Снизилась,премиум,нет,4.0,4,419,0.93,Товары для детей,1,9,3,3
558,215535,текущий_месяц,9,0.9,2.8,4667.9,Снизилась,стандарт,нет,2.6,3,302,0.31,Товары для детей,2,1,1,7
559,215535,предыдущий_месяц,7,0.9,2.8,4586.0,Снизилась,стандарт,нет,2.6,3,302,0.31,Товары для детей,2,1,1,7
560,215535,предыдущий_месяц,7,0.9,2.8,4430.0,Снизилась,стандарт,нет,2.6,3,302,0.31,Товары для детей,2,1,1,7
561,215536,текущий_месяц,12,1.0,4.13,7467.9,Снизилась,стандарт,нет,3.8,3,898,0.4,Кухонная посуда,3,6,2,5
562,215536,предыдущий_месяц,15,1.0,4.13,4952.0,Снизилась,стандарт,нет,3.8,3,898,0.4,Кухонная посуда,3,6,2,5
563,215536,предыдущий_месяц,15,1.0,4.13,6378.5,Снизилась,стандарт,нет,3.8,3,898,0.4,Кухонная посуда,3,6,2,5
564,215537,текущий_месяц,9,1.0,1.81,6781.9,Снизилась,премиум,да,3.9,4,705,0.99,Косметика и аксессуары,3,3,7,4
565,215537,предыдущий_месяц,7,1.0,1.81,6121.5,Снизилась,премиум,да,3.9,4,705,0.99,Косметика и аксессуары,3,3,7,4
566,215537,предыдущий_месяц,7,1.0,1.81,4974.0,Снизилась,премиум,да,3.9,4,705,0.99,Косметика и аксессуары,3,3,7,4
567,215538,текущий_месяц,4,1.0,2.79,6900.1,Снизилась,премиум,да,1.5,5,788,0.89,Товары для детей,1,4,4,4
568,215538,предыдущий_месяц,8,1.0,2.79,4641.0,Снизилась,премиум,да,1.5,5,788,0.89,Товары для детей,1,4,4,4
569,215538,предыдущий_месяц,8,1.0,2.79,6013.5,Снизилась,премиум,да,1.5,5,788,0.89,Товары для детей,1,4,4,4
570,215539,текущий_месяц,9,0.9,3.89,5417.2,Снизилась,стандарт,да,2.4,4,953,0.4,Товары для детей,4,3,3,4
571,215539,предыдущий_месяц,5,0.9,3.89,4220.0,Снизилась,стандарт,да,2.4,4,953,0.4,Товары для детей,4,3,3,4
572,215539,предыдущий_месяц,5,0.9,3.89,5204.0,Снизилась,стандарт,да,2.4,4,953,0.4,Товары для детей,4,3,3,4
573,215540,текущий_месяц,10,1.0,4.68,6118.6,Снизилась,премиум,да,1.4,5,355,0.33,Мелкая бытовая техника и электроника,1,1,5,5
574,215540,предыдущий_месяц,9,1.0,4.68,4826.0,Снизилась,премиум,да,1.4,5,355,0.33,Мелкая бытовая техника и электроника,1,1,5,5
575,215540,предыдущий_месяц,9,1.0,4.68,5277.5,Снизилась,премиум,да,1.4,5,355,0.33,Мелкая бытовая техника и электроника,1,1,5,5
576,215541,текущий_месяц,9,0.62,4.48,3416.6,Снизилась,стандарт,нет,4.4,4,616,0.27,Товары для детей,1,7,4,2
577,215541,предыдущий_месяц,10,0.62,4.48,4605.0,Снизилась,стандарт,нет,4.4,4,616,0.27,Товары для детей,1,7,4,2
578,215541,предыдущий_месяц,10,0.62,4.48,3518.0,Снизилась,стандарт,нет,4.4,4,616,0.27,Товары для детей,1,7,4,2
579,215542,текущий_месяц,9,0.9,4.11,5772.5,Снизилась,стандарт,нет,3.4,4,622,0.28,Косметика и аксессуары,3,1,4,4
580,215542,предыдущий_месяц,11,0.9,4.11,5343.5,Снизилась,стандарт,нет,3.4,4,622,0.28,Косметика и аксессуары,3,1,4,4
581,215542,предыдущий_месяц,11,0.9,4.11,4418.0,Снизилась,стандарт,нет,3.4,4,622,0.28,Косметика и аксессуары,3,1,4,4
582,215543,текущий_месяц,4,1.0,2.55,4821.0,Снизилась,премиум,нет,1.5,5,335,0.21,Товары для детей,2,0,5,3
583,215543,предыдущий_месяц,5,1.0,2.55,4697.5,Снизилась,премиум,нет,1.5,5,335,0.21,Товары для детей,2,0,5,3
